return_preset,scenario,year,wealth_gini,top_10_share,top_1_share,labour_tax_revenue,capital_tax_revenue,total_tax_revenue,total_transfers,universal_transfer_spending,means_tested_transfer_spending,unemployment_transfer_spending,transfer_spending_share,means_tested_recipient_count,means_tested_recipient_share,unemployment_rate,pre_tax_labour_income_gini,disposable_income_gini,capital_income_gini,capital_income_share,avg_tax_rate_income_decile_1,avg_tax_rate_income_decile_2,avg_tax_rate_income_decile_3,avg_tax_rate_income_decile_4,avg_tax_rate_income_decile_5,avg_tax_rate_income_decile_6,avg_tax_rate_income_decile_7,avg_tax_rate_income_decile_8,avg_tax_rate_income_decile_9,avg_tax_rate_income_decile_10,avg_return_wealth_decile_1,avg_return_wealth_decile_2,avg_return_wealth_decile_3,avg_return_wealth_decile_4,avg_return_wealth_decile_5,avg_return_wealth_decile_6,avg_return_wealth_decile_7,avg_return_wealth_decile_8,avg_return_wealth_decile_9,avg_return_wealth_decile_10,avg_return_class_low,avg_return_class_medium,avg_return_class_high
low_return_heterogeneity,flat,1.0,0.5619330890762266,0.45795638680978984,0.12426063973681775,1292974162.1010942,118931601.54630643,1411905763.6474006,1292974162.101094,1132918659.0000854,85227037.97441608,74828465.12659256,0.9999999999999998,2870.0,0.287,0.0319,0.26925309451352564,0.1585420700976763,0.5868994960126526,0.08423480136455308,0.3,0.3,0.3,0.3,0.3,0.29999999999999993,0.3,0.30000000000000004,0.3,0.3,0.0395613371603589,0.039407921711362294,0.03967050959605174,0.039633260251927635,0.03943538829013144,0.039483108268753106,0.03951698266915805,0.03998678503232264,0.03963364421771552,0.03958365007591705,0.03511099320697348,0.04008899513578043,0.045119822722651665
low_return_heterogeneity,flat,2.0,0.5441010026516184,0.44590536587734025,0.12035633369026418,1313114506.6382847,126018482.30489644,1439132988.9431813,1313114506.6382847,1146944445.4838965,94502396.3587504,71667664.79563767,1.0,2974.0,0.2974,0.0312,0.28544610848508145,0.1694762200603006,0.5672900201430946,0.08756555736898047,0.3,0.30000000000000004,0.29999999999999993,0.3,0.30000000000000004,0.3,0.3,0.29999999999999993,0.30000000000000004,0.30000000000000004,0.03951628908436537,0.0395302756768732,0.039148260283044904,0.03922375790164111,0.03952747603178824,0.03947367029572007,0.03920200364657858,0.03950794168393844,0.03936436377549303,0.039366413059550125,0.034773512891043905,0.03996680903584249,0.04490632137572272
low_return_heterogeneity,flat,3.0,0.5282900862649442,0.43476509112687467,0.11673588659518672,1330560659.2765982,134261032.21301726,1464821691.4896152,1330560659.2765982,1162149683.6969697,100716045.85895176,67694929.72067666,1.0,3070.0,0.307,0.0295,0.295086343926819,0.17644068541710456,0.550131811031626,0.09165691154974892,0.3,0.29999999999999993,0.29999999999999993,0.3,0.29999999999999993,0.3,0.3,0.29999999999999993,0.3,0.29999999999999993,0.03926757356571645,0.03976549812691126,0.039127852769731776,0.039187202091667775,0.039617154128703834,0.03921563284645661,0.039254494983663624,0.03954048338614548,0.03956406491441224,0.03956467996800568,0.034894162718438024,0.03996576379944348,0.044849069295660654
low_return_heterogeneity,flat,4.0,0.5144267563272897,0.424612181767507,0.11343180421046191,1334910878.192476,142853210.29628253,1477764088.4887586,1334910878.1924758,1159539245.3528728,106914995.84468904,68456636.99491403,0.9999999999999998,3139.0,0.3139,0.0305,0.303249898199623,0.1811352419016916,0.5348659295468192,0.09666848139635871,0.3,0.29999999999999993,0.3,0.29999999999999993,0.29999999999999993,0.3,0.3,0.3,0.3,0.3,0.03911067864755361,0.039631974326798186,0.03920625807444763,0.03941823764536575,0.03937113129659943,0.03947657245240759,0.039574834254654676,0.039566646951917535,0.03941336219462554,0.03953398108022685,0.0350104094583813,0.03993113094240605,0.04486010161564507
low_return_heterogeneity,flat,5.0,0.5021203372648153,0.41522849931201,0.11038906254795744,1346169233.3298383,151968501.46365276,1498137734.7934911,1346169233.3298388,1169133393.103459,110992841.71760124,66042998.50877842,1.0000000000000004,3199.0,0.3199,0.0295,0.3101464032774537,0.18608489642042536,0.5218124035226552,0.10143827095083528,0.29999999999999993,0.3,0.29999999999999993,0.30000000000000004,0.3,0.3,0.29999999999999993,0.29999999999999993,0.3,0.3,0.03957796949733195,0.03937932808540933,0.03935108963628659,0.03948994989718122,0.03946997337524585,0.03944886047631174,0.03988032707386959,0.0396662478126104,0.039276774618716745,0.03975420746887799,0.03502938428879687,0.040107374559493224,0.044886826614865705
low_return_heterogeneity,flat,6.0,0.49127945687672114,0.4065965403829236,0.10760015584989537,1350671905.5573735,160972098.49977365,1511644004.0571475,1350671905.5573733,1168572458.7862637,112306036.1979498,69793410.57315975,0.9999999999999998,3217.0,0.3217,0.031,0.31566448102849254,0.18917741190784132,0.5096419734063367,0.1064881004176484,0.3,0.3,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.3,0.29999999999999993,0.3,0.29999999999999993,0.29999999999999993,0.03948988983598741,0.03938760124911691,0.03934559956472008,0.039206653388594304,0.039376199334614975,0.03986420847514296,0.03959599106352425,0.03972846017372546,0.03971249307316263,0.039567678629642014,0.03506806074809695,0.03997465560844282,0.04515139213439185
low_return_heterogeneity,flat,7.0,0.48151961875321647,0.3985687835105734,0.10494725812903778,1365626174.3683996,169779372.90442702,1535405547.2728264,1365626174.3683996,1186116988.6883976,114865452.39171478,64643733.28828719,1.0,3226.0,0.3226,0.0283,0.3210818153082189,0.1938718446175336,0.4982172217677683,0.1105762403984977,0.3,0.3,0.29999999999999993,0.3,0.29999999999999993,0.30000000000000004,0.3,0.3,0.3,0.3,0.03935174058425573,0.03949078751744424,0.03932390652260794,0.03920704436573116,0.039621836589516846,0.0394873224251063,0.03969940045659048,0.039533251853016045,0.03956164700870545,0.039509010290320216,0.03496728804565133,0.04002016370397907,0.04494410747916083
low_return_heterogeneity,flat,8.0,0.47278684270972615,0.39126922898886035,0.10257135223741613,1368917718.0802135,179961491.31991696,1548879209.4001307,1368917718.0802138,1179986509.107083,117490444.07312939,71440764.9000014,1.0000000000000002,3270.0,0.327,0.0321,0.3276035070073309,0.19699662079426394,0.49028948070069855,0.11618820255816767,0.3,0.3,0.29999999999999993,0.3,0.30000000000000004,0.3,0.3,0.30000000000000004,0.3,0.30000000000000004,0.039602451472640875,0.03925203202744307,0.039550307970293345,0.03915620339252558,0.0392166618112841,0.039827572937336325,0.039715221653365426,0.03953775984804568,0.039486551589041186,0.039682184060414176,0.03502086141517266,0.04002632185537846,0.04496864985864569
low_return_heterogeneity,flat,9.0,0.46489990198197373,0.3844843748205359,0.10031382460970514,1365009693.1096873,189410789.464518,1554420482.5742054,1365009693.109687,1167382542.3350255,118789182.87392162,78837967.90074022,0.9999999999999998,3261.0,0.3261,0.0347,0.33053453935713906,0.19774671048936576,0.4809177271007301,0.1218529938249677,0.29999999999999993,0.3,0.3,0.29999999999999993,0.30000000000000004,0.3,0.3,0.3,0.3,0.3,0.03926922818241382,0.03935285713517124,0.03944555204858061,0.039104475526020616,0.03919039235370266,0.039859075617714006,0.03954944923464992,0.039792652534144095,0.03961899112999091,0.03958989341370791,0.0349134279135289,0.03994210973021658,0.04521476643829959
low_return_heterogeneity,flat,10.0,0.4576271611583447,0.3781269907073362,0.09823310934351816,1388545723.8151505,199984507.8829948,1588530231.698145,1388545723.8151505,1207189264.2186005,119301635.83314331,62054823.76340632,1.0,3256.0,0.3256,0.0276,0.32999496632300085,0.20047462161953677,0.47385423867044274,0.12589279315711263,0.30000000000000004,0.3,0.30000000000000004,0.29999999999999993,0.3,0.3,0.3,0.29999999999999993,0.30000000000000004,0.29999999999999993,0.03933254193825036,0.03914450473845422,0.03944581601804131,0.03951792092011013,0.03944789418183719,0.03949997359721214,0.03964327772900327,0.03970966169858092,0.039426320298190244,0.039641912436928224,0.0349960726429559,0.04000838998533686,0.044942103465241856
