return_preset,scenario,year,wealth_gini,top_10_share,top_1_share,labour_tax_revenue,capital_tax_revenue,total_tax_revenue,total_transfers,pre_tax_labour_income_gini,disposable_income_gini,capital_income_gini,capital_income_share,avg_tax_rate_income_decile_1,avg_tax_rate_income_decile_2,avg_tax_rate_income_decile_3,avg_tax_rate_income_decile_4,avg_tax_rate_income_decile_5,avg_tax_rate_income_decile_6,avg_tax_rate_income_decile_7,avg_tax_rate_income_decile_8,avg_tax_rate_income_decile_9,avg_tax_rate_income_decile_10,avg_return_wealth_decile_1,avg_return_wealth_decile_2,avg_return_wealth_decile_3,avg_return_wealth_decile_4,avg_return_wealth_decile_5,avg_return_wealth_decile_6,avg_return_wealth_decile_7,avg_return_wealth_decile_8,avg_return_wealth_decile_9,avg_return_wealth_decile_10,avg_return_class_low,avg_return_class_medium,avg_return_class_high
low_return_heterogeneity,swedish_baseline_progressivity,1.0,0.5598002031170379,0.4565941439998851,0.12383062808824852,1337957731.5341568,118931601.54630643,1456889333.0804634,1456889333.0804634,0.2456559284321045,0.14482153869296388,0.5868994960126526,0.08163392980222874,0.26072959554879566,0.2607295955487957,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.2612473743481658,0.26816758061089774,0.2836191184923786,0.31795769399111057,0.3974992347401026,0.0395613371603589,0.039407921711362294,0.03967050959605174,0.039633260251927635,0.03943538829013144,0.039483108268753106,0.03951698266915805,0.03998678503232264,0.03963364421771552,0.03958365007591705,0.03511099320697348,0.04008899513578043,0.045119822722651665
low_return_heterogeneity,swedish_baseline_progressivity,2.0,0.5400387277472418,0.4433936826320411,0.1196175862996242,1384192235.408022,126779732.1166507,1510971967.5246725,1510971967.5246723,0.2609831248425043,0.15128948379132567,0.5653800925714132,0.08529540751195704,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.26072959554879566,0.2613989088825192,0.2694894549031392,0.28625408152371,0.32600603045106535,0.40873525523745424,0.0394079281152574,0.03960653153613054,0.03934027370430782,0.039224045118250166,0.039639640053982995,0.03945152979726493,0.03961363351931634,0.039504347863361836,0.03937576185099818,0.039387988691114005,0.034860522846304365,0.03998156018169914,0.045084846413342476
low_return_heterogeneity,swedish_baseline_progressivity,3.0,0.5226296663186607,0.43134912090967403,0.11572038367844593,1407381429.9167457,135184206.29939398,1542565636.2161396,1542565636.2161396,0.27223695147888405,0.1566176755585198,0.5453060537223124,0.08994646032599074,0.26072959554879566,0.2607295955487957,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.2614217776080099,0.26999115771025983,0.2884945053076824,0.3331646104242152,0.41320798435153105,0.039588128907867184,0.03944676292787368,0.039385463140306304,0.039432411732322765,0.03971248827181343,0.03929135097461963,0.03949138820542701,0.03960223277670656,0.03932041169497478,0.03939437252969472,0.03492966047212921,0.03996808182105168,0.045071003997869216
low_return_heterogeneity,swedish_baseline_progressivity,4.0,0.5071688942244148,0.42023552888270227,0.11208828362848235,1429573434.4508805,143542749.68051335,1573116184.131394,1573116184.1313941,0.2788618161096772,0.15913582111771585,0.5272736533270004,0.09431295890031414,0.26072959554879566,0.26072959554879566,0.2607295955487956,0.26072959554879566,0.2607295955487957,0.2615741020083133,0.27025843564580215,0.2892050363036686,0.33694655294412296,0.41777418570671837,0.03969215845735394,0.03958565010945815,0.039308526367178825,0.039108771213814564,0.039308661463163516,0.03959596687583459,0.03943157305574831,0.03958558745515802,0.03921376835634172,0.03931886314601142,0.03493790110809531,0.03991826801203276,0.04492465248937837
low_return_heterogeneity,swedish_baseline_progressivity,5.0,0.4934789212372004,0.4100298634146839,0.10873484292802413,1453292175.582422,153086272.4113151,1606378447.9937367,1606378447.993737,0.2868754319828144,0.162448068421154,0.5140637768572798,0.0992658430333781,0.26072959554879566,0.2607295955487957,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.2615163718180426,0.2705912460764616,0.29145967100214687,0.3421224511431325,0.42154317614135206,0.0391726243686006,0.03955693206187966,0.0392790034431916,0.03897974403188732,0.03938859607224657,0.03945392985249601,0.039227696017561826,0.03960579921190383,0.03962172880973027,0.039388514339861104,0.03478570857203469,0.03986348602127199,0.0450538294033622
low_return_heterogeneity,swedish_baseline_progressivity,6.0,0.48125525814946424,0.4006134683601109,0.10570233352795494,1470353768.3566172,163208409.371211,1633562177.727828,1633562177.727828,0.29298590763742993,0.16494763184985106,0.5008429776833971,0.10466590044560184,0.2607295955487957,0.26072959554879566,0.2607295955487956,0.26072959554879566,0.26072959554879566,0.26150069332042236,0.27149734807099374,0.2933062671264653,0.34600229676411265,0.42410100475066376,0.0396993179421807,0.03940260729322188,0.039207129702854816,0.03948104218717019,0.03937647573304857,0.03952141319602322,0.03957000738046447,0.03981988313203918,0.03946283795670512,0.03949018740643313,0.03497363834588731,0.03999564471002658,0.04511906911919931
low_return_heterogeneity,swedish_baseline_progressivity,7.0,0.47024703566035075,0.3918880153995823,0.10282871047628395,1487300183.9204764,172936895.39243934,1660237079.3129153,1660237079.3129148,0.2987231086373554,0.16729119198707254,0.48808749764897263,0.1096722159592803,0.2607295955487956,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.2607295955487956,0.261720407223173,0.27234282435266066,0.2951348886567848,0.3476470446573799,0.42698864812575293,0.03933938607391177,0.03944193145307418,0.03941275566987154,0.03923554526443885,0.039628334401524856,0.03979496746340183,0.03941013247295417,0.03982777708965236,0.039482486051272234,0.03965197825467385,0.03499634657058642,0.04006301683260698,0.04501326128158325
low_return_heterogeneity,swedish_baseline_progressivity,8.0,0.46041942087557897,0.3839451590167415,0.10024137860496715,1494285809.71798,183822627.661752,1678108437.379732,1678108437.379732,0.30203269438431923,0.16852179128167966,0.47950039636995156,0.11560340274955624,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.2607295955487957,0.261636832882107,0.27235846245004314,0.2958868199189393,0.3491981951357268,0.4282166480818975,0.03934144039094486,0.03955577405420007,0.03934249268332226,0.0392861337151865,0.03972792050683164,0.03935368698481252,0.039540078673134936,0.03958139238486821,0.03954524564984805,0.03985410624241442,0.035090920642973214,0.03995624786943669,0.04508942627089554
low_return_heterogeneity,swedish_baseline_progressivity,9.0,0.45154786543851744,0.37656884563588866,0.09789362689720121,1507553804.1510606,195192456.1475134,1702746260.2985737,1702746260.298574,0.3041145331549049,0.16879254022268664,0.47076452048288875,0.1213303770781866,0.2607295955487957,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.26170751336703557,0.27258163698950805,0.2969217662898541,0.35145433752475963,0.4299114990460335,0.03964268595906242,0.039408458022923275,0.03929163064650345,0.03932189698078639,0.03943283105806083,0.03959114528703992,0.03980548856524308,0.039863352007829,0.04002256781293244,0.03980329037780666,0.035225298885655,0.040067341416271655,0.04513723828100711
low_return_heterogeneity,swedish_baseline_progressivity,10.0,0.4434138290122349,0.3696698469616718,0.0956355051635256,1515189289.2776024,204368737.44064778,1719558026.7182503,1719558026.7182503,0.3064961886333517,0.16948789864640834,0.45877729178050797,0.1260828940595843,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.2607295955487956,0.26167441071826314,0.27227786007061194,0.2975152921716609,0.35491332991514185,0.43048218720853054,0.03903711550695391,0.039497405091867784,0.039294683926288085,0.03949664586411905,0.03954454077742578,0.03955921502055328,0.0393809959218141,0.0398616374575935,0.039587814271333184,0.03944104389413587,0.03504405776655236,0.03988950174211583,0.04511328756096234
