return_preset,transfer_policy,tax_scenario,year,wealth_gini,top_10_share,top_1_share,labour_tax_revenue,capital_tax_revenue,total_tax_revenue,total_transfers,universal_transfer_spending,means_tested_transfer_spending,unemployment_transfer_spending,transfer_spending_share,means_tested_recipient_count,means_tested_recipient_share,unemployment_rate,pre_tax_labour_income_gini,disposable_income_gini,capital_income_gini,capital_income_share,avg_tax_rate_income_decile_1,avg_tax_rate_income_decile_2,avg_tax_rate_income_decile_3,avg_tax_rate_income_decile_4,avg_tax_rate_income_decile_5,avg_tax_rate_income_decile_6,avg_tax_rate_income_decile_7,avg_tax_rate_income_decile_8,avg_tax_rate_income_decile_9,avg_tax_rate_income_decile_10,avg_return_wealth_decile_1,avg_return_wealth_decile_2,avg_return_wealth_decile_3,avg_return_wealth_decile_4,avg_return_wealth_decile_5,avg_return_wealth_decile_6,avg_return_wealth_decile_7,avg_return_wealth_decile_8,avg_return_wealth_decile_9,avg_return_wealth_decile_10,avg_return_class_low,avg_return_class_medium,avg_return_class_high
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,1.0,0.5715928913623807,0.46430817840880445,0.12637461881000003,1291500735.5242941,116678512.1479621,1408179247.672256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319,0.26925309451352564,0.23731700621374108,0.7068788322625132,0.0783850471596541,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.26091531333357587,0.2670298562364171,0.2818608290827117,0.31475735796930376,0.3954466123735709,0.036605348641435595,0.03569168684544917,0.03620203838420696,0.036213041007710556,0.03608155316052577,0.03543243307501241,0.035967930676632176,0.03840714012929057,0.03619457687086208,0.0364346003036682,0.00044397282789392594,0.0403559805431217,0.08047929089060667
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,2.0,0.5621589735453139,0.4581362922646778,0.12448625699672658,1336580746.2776682,121858281.23019508,1458439027.5078635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.28544610848508145,0.2496828743908912,0.7064436525415074,0.07973442635036433,0.26072959554879566,0.26072959554879566,0.2607295955487956,0.26072959554879566,0.26072959554879566,0.2609282185444199,0.2680584462811249,0.28459745683182697,0.32402069353422824,0.4065401895104455,0.035434906643239436,0.034870483222637964,0.03420907731994293,0.034574393081645276,0.03558631130251382,0.035662170039720796,0.0357846685919001,0.037297003059239116,0.03479670641279992,0.03677594137769474,-0.0009059484358243966,0.03986723614336995,0.07961014501839157
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,3.0,0.5537871064536737,0.4524150338209845,0.12274098332636788,1371249329.8814104,128465904.90709329,1499715234.7885036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.295086343926819,0.2568026759473585,0.7018507681402402,0.08341251657111665,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.26072959554879566,0.26072959554879566,0.2611544698317247,0.2687448892194451,0.2862011584055855,0.32980663055324577,0.41381693995323354,0.033616382604083846,0.03551047699946207,0.03266395579836814,0.034701203550147955,0.03587498238983275,0.03452325876382287,0.037113896212823086,0.03784593077253896,0.03570281604374723,0.03844564399083202,-0.0004233491262479241,0.039863055197773896,0.07939627718264264
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,4.0,0.5464816684979692,0.4472235947538584,0.12115185601209376,1385301938.0962179,135915007.6759804,1521216945.7721987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.303249898199623,0.26382898848715075,0.6968267682195619,0.08803235519023164,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.2610759608975351,0.26904143760140353,0.2880773489548557,0.33267386196455734,0.4170655783222744,0.03120065824527208,0.03482286935997789,0.033051556047052184,0.03434266433218518,0.035073937671163714,0.037071226731445334,0.038240836504440594,0.03860394668411267,0.03507621570416645,0.03931022863045966,4.163783352516779e-05,0.03972452376962418,0.07944012128522647
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,5.0,0.5400995833187596,0.4424664709434404,0.11983030026716272,1409708702.71328,145948707.70400062,1555657410.417281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.3101464032774537,0.2690073354786011,0.6933105525587893,0.09291416279874155,0.2607295955487956,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.26072959554879566,0.26111196616280513,0.2694531275561795,0.28950562209205255,0.3389698772247636,0.4208539528622418,0.031963841322844334,0.032483123275205285,0.03391960421496534,0.03563221412732,0.03475020813067679,0.036320281213061065,0.0393445986480889,0.040632778752895136,0.035085214983069136,0.04062259627887852,0.00011753715518747783,0.04042949823797288,0.07954507098966819
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,6.0,0.5345984229812653,0.4379687599950393,0.11866092461843503,1421957650.1153014,152986738.01241216,1574944388.1277137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.31566448102849254,0.27372759442454897,0.690013693027927,0.09723638526230832,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.2607295955487957,0.2607295955487957,0.26111707144834306,0.2699938624371012,0.29099180954284504,0.34200400164474937,0.42279533050285867,0.03158090095794582,0.031655806328045905,0.03258339392869817,0.03355971019311006,0.03546384526815771,0.0370645230581891,0.04003449236239829,0.040103342106421774,0.0383023533312521,0.04032326419446835,0.0002722429923877972,0.039898622433771284,0.08060181794779513
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,7.0,0.5297315849065258,0.43378719960213075,0.11730308582876085,1449623567.0170512,160239820.96856165,1609863387.985613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.3210818153082189,0.27715597702634853,0.6872748938798139,0.10000427016094478,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.2607295955487957,0.2607295955487956,0.2610173785812929,0.2696805796137995,0.2912521782103166,0.3449904366317138,0.42788912696601855,0.029327676562099725,0.03232209409768484,0.03214595238219656,0.032604438385406956,0.03630040715264079,0.036792103884466104,0.04034336268548858,0.04059219819835195,0.0371545487399251,0.04114100836491704,-0.00013084781739469833,0.040080654815916265,0.07977642991664334
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,8.0,0.52566802438369,0.430226322473809,0.11648841960530475,1461315147.1892385,171316957.00414667,1632632104.193385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321,0.3276035070073309,0.28302146967275066,0.6926630679673069,0.10627867349079587,0.26072959554879566,0.26072959554879566,0.2607295955487956,0.26072959554879566,0.2607295955487957,0.2611055261683078,0.27021393152485795,0.2931713967940041,0.3488586403909086,0.4294330897661753,0.029314029429650258,0.030397386004197578,0.03228721327793919,0.032577462066512124,0.035753449685650786,0.03555538179499182,0.04200632874829154,0.04203150565436027,0.03739157065192842,0.04237345973603708,8.344566069063008e-05,0.040105287421513834,0.07987459943458276
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,9.0,0.5220587320639001,0.4268361663715161,0.1154311909249339,1457718221.5570045,178958888.6940981,1636677110.251103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.33053453935713906,0.28613994480675875,0.689351143784356,0.11078548222796045,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.26103517738302673,0.27033857876218703,0.2939702722988913,0.3476885684961271,0.4295052945652323,0.02773451917319051,0.030293032215121266,0.03032774055788959,0.032731802955295666,0.03484120743961827,0.036851727621938356,0.040320488618550386,0.04369905095260961,0.038758412513208385,0.04311228665696117,-0.0003462883458843928,0.03976843892086633,0.08085906575319837
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,10.0,0.5190578550954283,0.42385050269122787,0.11476905381061216,1492861086.5831566,189991645.61130914,1682852732.1944656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,0.32999496632300085,0.28391020771122544,0.6923009508495381,0.11547566338798802,0.2607295955487957,0.2607295955487957,0.26072959554879566,0.26072959554879566,0.2607295955487957,0.26129302184437897,0.2712310483909179,0.29540036136489034,0.3522307806076793,0.43281316131598757,0.027146746884023805,0.02856908891271877,0.030591726460121323,0.03259413581293982,0.03660163903364168,0.03668011771230868,0.040460924488039465,0.044415444218365,0.038520860968875,0.0432386097353984,-1.5709428176422827e-05,0.04003355994134744,0.07976841386096743
