decomposition,scenario,seed,year,wealth_gini,top_10_share,top_1_share,labour_tax_revenue,capital_tax_revenue,total_tax_revenue,total_transfers,universal_transfer_spending,means_tested_transfer_spending,unemployment_transfer_spending,transfer_spending_share,means_tested_recipient_count,means_tested_recipient_share,unemployment_rate,pre_tax_labour_income_gini,disposable_income_gini,capital_income_gini,capital_income_share,avg_tax_rate_income_decile_1,avg_tax_rate_income_decile_2,avg_tax_rate_income_decile_3,avg_tax_rate_income_decile_4,avg_tax_rate_income_decile_5,avg_tax_rate_income_decile_6,avg_tax_rate_income_decile_7,avg_tax_rate_income_decile_8,avg_tax_rate_income_decile_9,avg_tax_rate_income_decile_10,avg_return_wealth_decile_1,avg_return_wealth_decile_2,avg_return_wealth_decile_3,avg_return_wealth_decile_4,avg_return_wealth_decile_5,avg_return_wealth_decile_6,avg_return_wealth_decile_7,avg_return_wealth_decile_8,avg_return_wealth_decile_9,avg_return_wealth_decile_10,avg_return_class_low,avg_return_class_medium,avg_return_class_high
homogeneous_saving_rates,swedish_baseline_progressivity,0,4.0,0.5123104262792879,0.42394235764861343,0.11779705058276353,1377058000.0334158,136842750.30398497,1513900750.337401,1377058000.0334158,1212508225.2520115,93715407.29709123,70834367.48431304,1.0,2851.0,0.2851,0.0318,0.30521782093752114,0.15270368676419444,0.5768667980863649,0.09360595574313076,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.26175190177455177,0.26185731987898725,0.26913982380783913,0.28747804102773905,0.33392422561510904,0.41726709233312137,0.03787298411494641,0.03739890765238895,0.038208700694841245,0.03791015708133968,0.03728521929903515,0.03817317703452504,0.03829473968184621,0.03784137082308088,0.038410252119924264,0.03877620244733113,0.01994299015377048,0.0399633160743472,0.05986393051028295
homogeneous_saving_rates,swedish_baseline_progressivity,0,5.0,0.4986223891357977,0.41461189100056517,0.11470756727888999,1408779495.9366248,146175919.52683315,1554955415.4634578,1408779495.9366245,1251447199.161805,97270261.19738472,60062035.57743462,0.9999999999999998,2875.0,0.2875,0.0267,0.310133423594126,0.1555513378078741,0.5688853172506956,0.0982343257714477,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2618835047463942,0.26931291625784204,0.2885238062676917,0.33884598626430795,0.4227541298871808,0.03762786173170545,0.03755628498885401,0.038007874543346434,0.037449517841516525,0.03799038481766728,0.038537154289151804,0.038452419840015954,0.037326213588713866,0.03775025425624297,0.0391263749746674,0.01979603026199585,0.039949800885658734,0.05994224138265695
homogeneous_saving_rates,swedish_baseline_progressivity,0,6.0,0.4863921556477888,0.4061348616995208,0.11182250299627411,1417730692.4996324,155772439.73715279,1573503132.2367854,1417730692.4996326,1243847224.6495702,99668573.20707369,74214894.64298852,1.0000000000000002,2930.0,0.293,0.033,0.3200414118916377,0.15843061924815682,0.559206764743094,0.10400667924801199,0.2617519017745519,0.2617519017745519,0.2617519017745519,0.2617519017745518,0.2617519017745518,0.26184854557076054,0.26933880664938675,0.2893811559658355,0.34057524988138577,0.42575713065808807,0.037461081013851656,0.036853342779017584,0.03802031921881478,0.03713361141420418,0.038548296800667854,0.03825422180763814,0.03878082401230492,0.03820381547186281,0.03757343409396697,0.039619483309930675,0.02006363845243144,0.039917339895834236,0.059936595198506644
homogeneous_saving_rates,swedish_baseline_progressivity,0,7.0,0.47526965918698805,0.3982446895678102,0.1092385973888967,1431536838.3457808,165850484.5220912,1597387322.867872,1431536838.3457804,1259622559.6462145,103256962.99496725,68657315.70459856,0.9999999999999997,2970.0,0.297,0.0305,0.32253473061799753,0.16001103839117325,0.551551317723274,0.10934442212948245,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.2617519017745518,0.2618501883152704,0.2704647589914796,0.2914300029907261,0.3410126000097775,0.42749112782768234,0.03665205013725708,0.03677050761986729,0.038491183044538135,0.03700403502491673,0.038171244832280314,0.038405846579376034,0.03885423354109591,0.03861567257898865,0.03871512884021777,0.03952026337430806,0.01995635677605951,0.04008043841476988,0.06006345117584993
homogeneous_saving_rates,swedish_baseline_progressivity,0,8.0,0.4650671816984344,0.39085033135495634,0.10669378281405244,1446447936.6083722,174838725.40746152,1621286662.0158336,1446447936.608372,1279491549.9194856,105611942.00491562,61344444.683970734,0.9999999999999999,3014.0,0.3014,0.027,0.324282355236446,0.16123646456040963,0.5403802258669388,0.11407009211891332,0.2617519017745519,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2619425806625825,0.27011358044432227,0.2922365605360427,0.3451216025114651,0.4292683477519006,0.036801577271583286,0.03706981623971379,0.03815705648480602,0.03692924847205097,0.03800919542060779,0.0378642173658375,0.039246987871220815,0.039254350455369715,0.0390435617212416,0.039782749037459854,0.020163504219940117,0.040141623211365426,0.060080911157766155
homogeneous_saving_rates,swedish_baseline_progressivity,0,9.0,0.45601266320989464,0.38424461867317705,0.10455271797177958,1445487000.010284,185650984.0090641,1631137984.0193481,1445487000.0102837,1272783336.6269035,106745811.14940047,65957852.233979896,0.9999999999999999,3028.0,0.3028,0.0295,0.3280052368212105,0.1623048277528889,0.5384763141057278,0.12055055591077787,0.26175190177455177,0.2617519017745519,0.2617519017745518,0.2617519017745519,0.2617519017745518,0.2618328552282174,0.26976873006088065,0.29160100302037456,0.3462148499839001,0.43004514601679994,0.036254080816261164,0.03548177962411904,0.037668927441679656,0.03747663554813934,0.03737526333140414,0.03910340555171952,0.03904894482961836,0.03936598256082459,0.03855016398574975,0.04001075290050005,0.019940113787028813,0.03995557039484692,0.05996858810363078
homogeneous_saving_rates,swedish_baseline_progressivity,0,10.0,0.4476159793275063,0.3780482630244697,0.10242281659648868,1456998369.3742952,194931449.29366365,1651929818.6679587,1456998369.3742955,1285727931.040846,108339788.68061532,62930649.652834035,1.0000000000000002,3074.0,0.3074,0.0283,0.3280859031769485,0.16253346810718639,0.5296198647269492,0.1251621088905441,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2620116015789799,0.27060539217759383,0.29355347281075783,0.3489793230945978,0.4302295616597715,0.035568113141889235,0.03589856010377333,0.03716388853215269,0.03773215811722328,0.03753389545011858,0.03893152857017297,0.03915425701914297,0.03933058294047363,0.03878007660299825,0.04016056612094009,0.019929227724846905,0.03997959804197843,0.05988449665378931
homogeneous_saving_rates,swedish_baseline_progressivity,0,11.0,0.43990544701758183,0.3722708682689367,0.10041908938563816,1458535004.0953295,206123628.8724177,1664658632.9677474,1458535004.0953293,1280031731.3616982,109824930.11664712,68678342.6169843,0.9999999999999999,3049.0,0.3049,0.0308,0.33127186672473186,0.16337610789186585,0.5245175982923627,0.1314328457852256,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.2617519017745519,0.2620769273385781,0.27080817545506497,0.2938818962155875,0.3491500836994379,0.4305706561646426,0.03552655157487166,0.03560877047719744,0.03708359839951463,0.037392031549511956,0.03805387281005915,0.03915613786159098,0.03880656729443662,0.039876037392896455,0.039341803104643136,0.04053443112591772,0.0197513063358618,0.04017147665341082,0.06022964724873251
homogeneous_saving_rates,swedish_baseline_progressivity,0,12.0,0.4327537278005458,0.36690082002626634,0.0985990804035891,1467397221.3572633,215829356.20676336,1683226577.5640268,1467397221.3572633,1292232997.6020544,108867517.52952012,66296706.22568883,1.0,3026.0,0.3026,0.0299,0.3309559359878915,0.1633535760107605,0.5180093927623626,0.13628141948512834,0.26175190177455177,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.2621176226663289,0.27151338027485067,0.29493885663181457,0.3504628373791854,0.4310899481104883,0.0346644564628413,0.03562259716499203,0.03731793919169873,0.03664357700192849,0.03779667531514681,0.03920509475182028,0.03896533580109101,0.039878431858788324,0.038896553932778105,0.04032618921893603,0.01984669768405257,0.0398331004562201,0.05990500189197049
homogeneous_saving_rates,swedish_baseline_progressivity,0,13.0,0.426262242090075,0.3621057432365682,0.09705532071707773,1466546893.146838,229023188.6532067,1695570081.8000445,1466546893.1468377,1293934607.7760613,110205920.51546992,62406364.85530628,0.9999999999999999,3009.0,0.3009,0.0278,0.32946775819107876,0.16311181055093527,0.5186052580073637,0.14325306267320312,0.2617519017745519,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.2617519017745518,0.2622856496106353,0.2715382575827481,0.29408061110089384,0.3483532384861942,0.43121100858248584,0.03471924866825828,0.03607014751412679,0.03681117671805082,0.037212693570645446,0.03819238282249533,0.03874039905733119,0.03901995110215148,0.04040757004997886,0.03847057053299793,0.04084599033375487,0.019746599555598803,0.04011087559361742,0.059946244867714535
homogeneous_saving_rates,swedish_baseline_progressivity,0,14.0,0.4204080442890046,0.35763869586321734,0.09557494731448102,1460981727.4362047,240858784.99058527,1701840512.42679,1460981727.4362044,1280826045.553419,109860506.3651665,70295175.51761846,0.9999999999999999,3066.0,0.3066,0.0312,0.33241642646724046,0.1637800438202648,0.5127984119425386,0.15018437201826587,0.2617519017745518,0.2617519017745519,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2621088701285589,0.2714970095932099,0.2940652101882511,0.349744416190496,0.4308108666335354,0.0340394192122212,0.0357827164436312,0.036371322911594416,0.03736909053424789,0.03740639202497074,0.03865771494917012,0.039277963075906495,0.04093066138591134,0.03957732150038905,0.04093626749734415,0.019979657358251243,0.03993271702166666,0.05997317727666982
