return_preset,scenario,seed,year,wealth_gini,top_10_share,top_1_share,labour_tax_revenue,capital_tax_revenue,total_tax_revenue,total_transfers,universal_transfer_spending,means_tested_transfer_spending,unemployment_transfer_spending,transfer_spending_share,means_tested_recipient_count,means_tested_recipient_share,unemployment_rate,pre_tax_labour_income_gini,disposable_income_gini,capital_income_gini,capital_income_share,avg_tax_rate_income_decile_1,avg_tax_rate_income_decile_2,avg_tax_rate_income_decile_3,avg_tax_rate_income_decile_4,avg_tax_rate_income_decile_5,avg_tax_rate_income_decile_6,avg_tax_rate_income_decile_7,avg_tax_rate_income_decile_8,avg_tax_rate_income_decile_9,avg_tax_rate_income_decile_10,avg_return_wealth_decile_1,avg_return_wealth_decile_2,avg_return_wealth_decile_3,avg_return_wealth_decile_4,avg_return_wealth_decile_5,avg_return_wealth_decile_6,avg_return_wealth_decile_7,avg_return_wealth_decile_8,avg_return_wealth_decile_9,avg_return_wealth_decile_10,avg_return_class_low,avg_return_class_medium,avg_return_class_high
high_return_heterogeneity,swedish_low_progressivity,0,9.0,0.4714731092947422,0.38952798629067453,0.10597092323330073,1392397320.5935762,199480621.93150204,1591877942.5250783,1392397320.5935757,1207280268.1092966,119159200.2502992,65957852.233979896,0.9999999999999997,3302.0,0.3302,0.0295,0.3280052368212105,0.18507886454424716,0.6613689805968457,0.12297469504870036,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.29208608227723243,0.3011824098302143,0.3544713194222483,0.027680984147029866,0.030606658162261418,0.030696372137934986,0.035344454334057786,0.035213028339432156,0.03817000062462719,0.03786924803061781,0.04295603866336103,0.03871979210554123,0.043412968546870885,-0.00011977242594237817,0.03991114078969386,0.07993602425857434
high_return_heterogeneity,swedish_low_progressivity,0,10.0,0.46570309735639026,0.3843534939000131,0.10420942362823063,1400934785.6520662,211419152.0491273,1612353937.7011933,1400934785.6520665,1217158644.389226,120845491.61000663,62930649.652834035,1.0000000000000002,3335.0,0.3335,0.0283,0.3280859031769485,0.18556067547330435,0.658029616750029,0.12838596897220544,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.2921084150757336,0.302072623153546,0.3546300078347928,0.024849713955676853,0.029013953455491466,0.03232768578092088,0.03648161131453777,0.035405543062783866,0.03673110925643294,0.039480367854252706,0.04216405867985997,0.040204659357937184,0.04384855047987641,-0.00014154455030619394,0.039959196083956865,0.07976899330757864
high_return_heterogeneity,swedish_low_progressivity,0,11.0,0.46073115154144517,0.37959156999507093,0.10261638799530741,1401463515.5985646,224919141.55223876,1626382657.1508036,1401463515.5985649,1210613496.1517224,122171676.82985844,68678342.6169843,1.0000000000000002,3313.0,0.3313,0.0308,0.33127186672473186,0.1865247081054402,0.6553736969484143,0.1359830652432936,0.2920794352663577,0.2920794352663577,0.2920794352663577,0.2920794352663578,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.29211880334130746,0.30207664333590944,0.3550190535724629,0.0242808832895371,0.028800504210025786,0.030840753054154284,0.035724686049795236,0.03671025206433079,0.03737120302224996,0.038732249790461616,0.04422704571170805,0.04108524204483068,0.044986783944185996,-0.0004973873282764,0.040342953306821645,0.08045929449746504
high_return_heterogeneity,swedish_low_progressivity,0,12.0,0.45633116417085406,0.37535985990561527,0.10133289776557024,1408420334.9004204,235130073.43707272,1643550408.3374934,1408420334.9004204,1221095100.2559414,121028528.41879025,66296706.22568883,1.0,3271.0,0.3271,0.0299,0.3309559359878915,0.18671021527389042,0.6555048712251845,0.1410978287684788,0.2920794352663577,0.2920794352663577,0.29207943526635766,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.2921392711577552,0.30251015117240493,0.35545520216890275,0.023668955518148852,0.02818194823396372,0.03097419525724596,0.034044903505023205,0.03637274254164488,0.03615708118728135,0.04028989945323077,0.04348165590759807,0.040725126287315,0.04473719350859041,-0.0003066046318948571,0.03966620091244019,0.07981000378394099
high_return_heterogeneity,swedish_low_progressivity,0,13.0,0.45276188015088814,0.3718435515119476,0.10048242338363272,1409487026.9613125,253912318.3079636,1663399345.2692761,1409487026.9613128,1224755151.4364192,122325510.66958734,62406364.85530628,1.0000000000000002,3248.0,0.3248,0.0278,0.32946775819107876,0.1862123428132969,0.6567979271179434,0.15044241361970992,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.2920794352663578,0.29207943526635777,0.2920794352663577,0.2920794352663577,0.29210480460080085,0.30180812475183705,0.3556440957229414,0.022885912434950282,0.027869010239100055,0.03166277262302763,0.03372527654310525,0.03580184255234049,0.036482645453421725,0.04117643225317451,0.04518115183225609,0.04018656054692228,0.04600788991775131,-0.0005068008888023917,0.04022175118723485,0.07989211054516068
high_return_heterogeneity,swedish_low_progressivity,0,14.0,0.44992306493865475,0.3687973318368402,0.0996489171060581,1402938824.1119602,268840616.2037536,1671779440.3157136,1402938824.1119604,1210277114.7004213,122366533.89392048,70295175.51761846,1.0000000000000002,3342.0,0.3342,0.0312,0.33241642646724046,0.18700856267251775,0.6556234483910148,0.15899765062546445,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.2920794352663577,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.292100919294046,0.30246380658652033,0.35519379747820773,0.022446645231292767,0.02543996480709041,0.030744732967705586,0.03269470599668103,0.034695099845527475,0.038439677487647324,0.04160218226302619,0.04480056158206615,0.04276583647195513,0.047068332417781175,-4.068528349751375e-05,0.039865434043333314,0.07994635455333966
high_return_heterogeneity,swedish_low_progressivity,0,15.0,0.44722091375329587,0.3656924917075335,0.09864072002467682,1415474304.1579123,280261942.16467464,1695736246.3225873,1415474304.1579123,1225619013.4500456,122615124.51555616,67240166.19231096,1.0,3285.0,0.3285,0.0297,0.3342769538222652,0.18848076110143697,0.6481042719707795,0.16349564607119257,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.292166796262068,0.30305958014987205,0.3566003512266269,0.022274732908225067,0.02687894953162256,0.029388690865109854,0.03206352734112294,0.03503084881384666,0.03968473181495752,0.04100186023340441,0.045550298571752135,0.043608394148998225,0.04665975634415553,0.0005651637140683755,0.040191905837086365,0.07895986747540792
high_return_heterogeneity,swedish_low_progressivity,0,16.0,0.44535449151883677,0.36341950567341186,0.09804124903250996,1421464356.9704237,301591846.8145177,1723056203.7849417,1421464356.9704237,1235532864.6591725,123132018.8142364,62799473.49701473,1.0,3297.0,0.3297,0.0278,0.33373774912941845,0.18861113221934978,0.6538649393952418,0.1741058841879536,0.2920794352663577,0.2920794352663577,0.2920794352663577,0.2920794352663577,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.29215837442777426,0.3040691493639699,0.3569243411625476,0.02084081940055506,0.025564982258198855,0.028751578302207415,0.03224455522718433,0.03488945101248114,0.03970198793661795,0.043034611958809546,0.04507727816715806,0.043851852422140854,0.049175524216471714,9.306472824127024e-05,0.0402204425924772,0.08007592423044861
high_return_heterogeneity,swedish_low_progressivity,0,17.0,0.4439217724021267,0.3613928767295943,0.09747430862089576,1423532062.4531744,320913998.99162537,1744446061.4447997,1423532062.4531739,1232394976.778236,124071605.623349,67065480.0515891,0.9999999999999997,3284.0,0.3284,0.03,0.33619970903392415,0.18935830591206937,0.6538176693633528,0.18326894705827523,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.2921905296609373,0.3039350621225691,0.35744935412353135,0.019140718840517344,0.026678296796815226,0.02736139721104991,0.032524418305886246,0.035058411829091154,0.03945619339342371,0.04332572088636401,0.04651047772817296,0.04557011554285038,0.050125672767781404,0.0007766792073350062,0.04040400834393775,0.07990940568128939
high_return_heterogeneity,swedish_low_progressivity,0,18.0,0.44293122389970185,0.35977735189170906,0.0968336403916669,1419633947.0628657,334838488.6499427,1754472435.7128084,1419633947.062866,1229790188.6137085,123745820.76404478,66097937.685112655,1.0000000000000002,3268.0,0.3268,0.0296,0.3355056604726514,0.18894377066881884,0.6541145215499535,0.19016494758429545,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.2920794352663578,0.2921418424046165,0.3033886978183981,0.35765708268578755,0.01812099456928285,0.02440782462943883,0.028883470372320745,0.030072099442079555,0.035516791444702676,0.03984297720235598,0.043263245947053115,0.04536162924048374,0.04492899678492573,0.05119778262717765,3.225194234094709e-06,0.039749185245920075,0.08061344388753118
high_return_heterogeneity,swedish_low_progressivity,0,19.0,0.4424906130937476,0.35872032419058286,0.0968422793588323,1416239497.7013202,358261294.8789041,1774500792.580224,1416239497.7013204,1226860963.6497078,122634762.92763759,66743771.12397503,1.0000000000000002,3279.0,0.3279,0.0302,0.3346447552764562,0.18841204625891406,0.6610801025059199,0.20077051998382195,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.2920794352663577,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.29210871459201476,0.3021671687112187,0.3576523097782167,0.017402114867496373,0.023744326042648648,0.028272903205758267,0.031632382125467845,0.03480345149942606,0.04024326776365786,0.043171893966140705,0.04487377009800986,0.045559254550382,0.051182669256636545,7.321298485131643e-06,0.039848250638544816,0.08001120825996685
high_return_heterogeneity,swedish_low_progressivity,0,20.0,0.4420733191153614,0.35760929654803897,0.09648176181562385,1416549369.4947565,371124444.71388566,1787673814.2086422,1416549369.4947562,1226374939.5804574,121424614.22542405,68749815.68887469,0.9999999999999998,3238.0,0.3238,0.0308,0.3347387847437906,0.18834576331172515,0.6526514885576129,0.20709375734862076,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.2921183223861868,0.3023427401029433,0.35737295859662493,0.015701750340780606,0.025150075906883115,0.028092777036245953,0.030378366437853688,0.03576719931566055,0.03946552589669568,0.04486073543646055,0.04524500518428059,0.04608390317107564,0.051525172575018374,0.0005005426143819539,0.03997018372497522,0.07966720213263531
high_return_heterogeneity,swedish_low_progressivity,0,21.0,0.442099723025839,0.3568715114716045,0.09641734283877929,1421503570.1332428,394059435.68437034,1815563005.8176131,1421503570.1332433,1231615734.8214877,121014402.37469167,68873432.9370639,1.0000000000000004,3234.0,0.3234,0.0307,0.3350010284786513,0.1886741665393432,0.6563264853449564,0.21667035394045422,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.29215057243150877,0.30214941737585727,0.3575723658790619,0.015328172206864513,0.023660505642082923,0.028782943436696903,0.029568845639672495,0.03558954106842834,0.04059068520210171,0.04470075815874148,0.04408114307817884,0.04825187240994173,0.05229377368928784,0.0001804059836998343,0.04011166622497926,0.08007537976355329
high_return_heterogeneity,swedish_low_progressivity,0,22.0,0.4425809244045793,0.35653682241158086,0.09641471094647044,1428531879.843863,418075450.2636248,1846607330.1074877,1428531879.843863,1243690291.658123,121887546.31467947,62954041.871060744,1.0,3220.0,0.322,0.0281,0.3349751595041328,0.1890969773208646,0.6595030529039441,0.22653287093959737,0.29207943526635777,0.2920794352663578,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.2921104513538115,0.302439279675732,0.3587897873131884,0.013879628901984794,0.023851513368405235,0.028285277588650282,0.02900809845125104,0.03650303811928495,0.038611458601000556,0.04277767796812818,0.04563994482455341,0.050341215431513195,0.05401657749190462,0.000428323301484558,0.03998454630362844,0.08005682165235815
high_return_heterogeneity,swedish_low_progressivity,0,23.0,0.44329656080263047,0.3563293323902298,0.09630531932405753,1425888715.355659,438443396.7784469,1864332112.134106,1425888715.3556585,1239611906.57283,121739230.3137268,64537578.46910189,0.9999999999999997,3241.0,0.3241,0.0286,0.33538446699896074,0.18922228507312955,0.6576036706455974,0.23529692835718144,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.2920794352663577,0.29212282559535296,0.3028122917156926,0.3584748870630909,0.01199172836603636,0.021797372839748804,0.027936626973307815,0.029906155798570724,0.03565132207301022,0.040336257023599414,0.04289709307049355,0.04649283807961472,0.050101896220777806,0.05447894930372914,-5.5355253267866505e-05,0.040149807102875905,0.07970634233483734
high_return_heterogeneity,swedish_low_progressivity,0,24.0,0.4446325100783102,0.3566344685806664,0.09660577137097213,1420211470.2320192,465937564.13320017,1886149034.3652196,1420211470.2320192,1228234626.4848094,123849745.63400693,68127098.11320265,1.0,3309.0,0.3309,0.031,0.3372221620841773,0.18975030748429877,0.6637693955556354,0.24722822318502677,0.29207943526635777,0.29207943526635777,0.29207943526635766,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.29214591412031893,0.30288473058267684,0.3577835752010158,0.011517274875294123,0.02222861213988838,0.02568716830688663,0.029076496787245915,0.034582327507441564,0.040020715403574776,0.04189440116719425,0.0467675871737761,0.05142592727443417,0.056515829007506284,-0.0006097694378260768,0.03988944985422084,0.08024076791984462
high_return_heterogeneity,swedish_low_progressivity,0,25.0,0.4458126523777939,0.35685411595166877,0.09677099134621536,1424460753.4365327,477447002.644172,1901907756.0807047,1424460753.436533,1231541385.0285928,122088548.5326008,70830819.87533915,1.0000000000000002,3259.0,0.3259,0.0317,0.33750665593700035,0.18974608111064928,0.6624131770328625,0.25135450298773615,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.2920794352663577,0.2920794352663577,0.29207943526635766,0.29207943526635777,0.2921557643022244,0.30292610293343014,0.35814606281628864,0.01345678209907254,0.019999945844481753,0.026720825539299674,0.02887801487837156,0.035138627593634925,0.03885309038018116,0.04242498495827221,0.0459252628138371,0.04980721791163249,0.055166550534240535,3.094604221580154e-05,0.03942025089195782,0.07880090967005121
high_return_heterogeneity,swedish_low_progressivity,0,26.0,0.44775240892461987,0.3577203637761548,0.09728582231172275,1427154925.3560796,517768909.3214718,1944923834.6775515,1427154925.3560796,1234145024.9271467,123009451.02605456,70000449.40287864,1.0,3299.0,0.3299,0.0312,0.3382345447684889,0.19017195743963278,0.6716149844582062,0.2671835777648525,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.29207943526635766,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.2921626421533763,0.3041496587887739,0.3584996854872528,0.011544531133019828,0.02073631027926097,0.024660636482476753,0.02903766477804841,0.03375881985496417,0.039191953838816414,0.04270075100698475,0.047666004470875566,0.05202820359280835,0.05793209920960741,-2.0131710876775665e-05,0.03948255103258567,0.08015002336275265
high_return_heterogeneity,swedish_low_progressivity,0,27.0,0.449397332519583,0.3582559740191848,0.0975517991923302,1431449249.3039336,538066802.2587172,1969516051.5626507,1431449249.3039336,1240608890.6645427,123384617.54864968,67455741.09074093,1.0,3299.0,0.3299,0.0307,0.3375915688594058,0.1900065491139844,0.6624912288427405,0.27390814905988803,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.29207943526635766,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.2921973039430719,0.3044849199246798,0.35862531453186836,0.01092848125010152,0.020527970056740775,0.027044571675669996,0.029313211452130408,0.03500209967136729,0.04049825549344208,0.04276098672137751,0.04803830769130451,0.052820389064193604,0.057206686340102994,-9.609640179289669e-05,0.040499934252275396,0.08016266768792821
high_return_heterogeneity,swedish_low_progressivity,0,28.0,0.4514323286796502,0.35914824633903797,0.09789452045305004,1428205114.8446517,569230236.8063564,1997435351.6510081,1428205114.844652,1235121091.9394183,124011137.04161222,69072885.86362131,1.0000000000000002,3303.0,0.3303,0.0313,0.3391111615820921,0.1906694822558559,0.6674125467803587,0.2863299795689048,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.2920794352663578,0.29207943526635777,0.2920794352663577,0.2921624734947596,0.30459714614038125,0.35856066754488686,0.01114869118302935,0.019992847104254585,0.02615249795628175,0.029507188645994564,0.03468114465354975,0.03950036721414545,0.043160001338563576,0.04817527366185238,0.053925197710917305,0.05862522165908344,0.0007196151320954641,0.03999645161905217,0.08056456864268818
high_return_heterogeneity,swedish_low_progressivity,0,29.0,0.4536522932422473,0.36022856109262014,0.09841448779003024,1427536694.0306249,594515746.9410933,2022052440.971718,1427536694.0306249,1238980467.2560074,123671360.51709127,64884866.25752582,1.0,3313.0,0.3313,0.0292,0.3376563635942895,0.19042216713367188,0.6669080061418882,0.29558179359872977,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.2920794352663577,0.29207943526635777,0.2921347253180771,0.3039040526562854,0.358635449123757,0.0097237835988369,0.018498474357265343,0.02565227066623568,0.03004105318591312,0.034454069609374714,0.0382457535165425,0.0435835209458033,0.048731535217289894,0.05373657405788058,0.05925687818765274,0.0002420202878505925,0.04014611526784566,0.07944194297675386
high_return_heterogeneity,swedish_low_progressivity,0,30.0,0.4560100927383699,0.36132694230692697,0.09878434168295042,1424356438.3718476,623828987.1823499,2048185425.5541973,1424356438.3718472,1232250544.830417,124203250.4247365,67902643.11669365,0.9999999999999997,3315.0,0.3315,0.0304,0.3388846381998927,0.19064049957015072,0.6680074515222196,0.306047966552607,0.29207943526635777,0.29207943526635777,0.2920794352663577,0.2920794352663577,0.29207943526635777,0.29207943526635777,0.29207943526635777,0.29212772219220906,0.3034508117983981,0.3586846109761537,0.009474333240802277,0.018119223783457254,0.024870099057535518,0.02938097640910943,0.03526048730530702,0.038521978574683556,0.04458099037831195,0.04780500691485166,0.05482935723696953,0.059756681487771815,0.0002797893629053427,0.04007677191755048,0.07989182397529039
high_return_heterogeneity,swedish_baseline_progressivity,0,1.0,0.5623062894935813,0.45708896460303977,0.12892510249102562,1288844807.5817854,113558502.1267073,1402403309.7084928,1288844807.5817852,1149198947.9238708,71060904.68498614,68584954.97292812,0.9999999999999998,2573.0,0.2573,0.0295,0.2682878143245333,0.13817724631197992,0.7012893281908452,0.07664858398284012,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.26175190177455177,0.2617519017745518,0.2617837619307647,0.267164055845001,0.2816361791700802,0.3144914293436858,0.39660397495960403,0.03693384162606823,0.036738734943542024,0.03681416289018603,0.03710324324793184,0.034641671537786065,0.035969653195217215,0.037037081595789514,0.03435093687863954,0.03637166306964026,0.03624920898273948,0.00024688876402982813,0.03987911860034763,0.08023670845988609
high_return_heterogeneity,swedish_baseline_progressivity,0,2.0,0.5448081972289591,0.4454418997775278,0.12494778181580436,1322738282.3270302,125102465.92221536,1447840748.2492454,1322738282.32703,1176547149.8313036,80253789.48887141,65937343.00685505,0.9999999999999998,2650.0,0.265,0.0286,0.281697106918376,0.14370528775687208,0.7021367409420802,0.08226791494913945,0.2617519017745518,0.2617519017745519,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.26179530012476876,0.26762126180713613,0.28387213254294663,0.321327666532689,0.40535178416929274,0.03530704553071605,0.036260616942065525,0.035268108134377835,0.03477224899090429,0.036690377041002836,0.03502124548793981,0.03695436867298736,0.035159658935018795,0.03756229152861231,0.03723091866799488,-0.00014568401145103991,0.039807817540207006,0.08001073325274648
high_return_heterogeneity,swedish_baseline_progressivity,0,3.0,0.5292408476829389,0.43508258742512734,0.12135396458956711,1349253309.6353893,133721879.85879533,1482975189.4941847,1349253309.6353896,1193826256.0652895,87005243.49135832,68421810.07874158,1.0000000000000002,2769.0,0.2769,0.0304,0.2938462951675438,0.14825366579713295,0.6918656953342268,0.08664661985329881,0.2617519017745519,0.2617519017745518,0.2617519017745519,0.2617519017745518,0.2617519017745519,0.261833993184933,0.2680423450393581,0.28493899331392825,0.32663967791702614,0.41244713549768636,0.035620277188837056,0.036322915235667864,0.03413797169120428,0.036102182472085326,0.036622907433705935,0.036790669627571146,0.0368149860864044,0.035254256777730864,0.03484357792222614,0.03901937917267803,-0.00022224983812938801,0.04013048458861746,0.07997005858568268
high_return_heterogeneity,swedish_baseline_progressivity,0,4.0,0.5153539520793049,0.4251354827985881,0.11781539687835423,1377058000.0334158,141042095.98391923,1518100096.0173354,1377058000.0334158,1212508225.2520115,93715407.29709123,70834367.48431304,1.0,2851.0,0.2851,0.0318,0.30521782093752114,0.15270368676419444,0.6786125249571051,0.09063170058704964,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.26175190177455177,0.26185731987898725,0.26913982380783913,0.28747804102773905,0.33392422561510904,0.41726709233312137,0.033694699193479845,0.0333703076908192,0.03545901079118791,0.03665357923772308,0.03460797359302742,0.03607408057400549,0.03693819366658381,0.037355618411763915,0.037741925097922305,0.0384468970890361,-0.0001140196924590435,0.03992663214869441,0.07972729864898309
high_return_heterogeneity,swedish_baseline_progressivity,0,5.0,0.5032267161548771,0.4163862206746398,0.11504481686053218,1408779495.9366248,151719696.20469788,1560499192.1413226,1408779495.9366245,1251447199.161805,97270261.19738472,60062035.57743462,0.9999999999999998,2875.0,0.2875,0.0267,0.310133423594126,0.1555513378078741,0.6741118639866748,0.09641228109727562,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2618835047463942,0.26931291625784204,0.2885238062676917,0.33884598626430795,0.4227541298871808,0.033634502318928054,0.032546652199017374,0.034269982118933666,0.0375662561341516,0.03415924285924955,0.03693723323000462,0.0370994962368235,0.03675858575109628,0.03731199156717784,0.03936473932838093,-0.0004079394760082976,0.039899601771317475,0.0798844827653139
high_return_heterogeneity,swedish_baseline_progressivity,0,6.0,0.4927519297376608,0.40862341495090004,0.11236145146658272,1417730692.4996324,163608741.17624834,1581339433.6758804,1417730692.4996326,1243847224.6495702,99668573.20707369,74214894.64298852,1.0000000000000002,2930.0,0.293,0.033,0.3200414118916377,0.15843061924815682,0.6704585533282807,0.10329898889843857,0.2617519017745519,0.2617519017745519,0.2617519017745519,0.2617519017745518,0.2617519017745518,0.26184854557076054,0.26933880664938675,0.2893811559658355,0.34057524988138577,0.42575713065808807,0.03196393450635577,0.03132489893673221,0.0341774650599734,0.035908030734655365,0.036442268551889395,0.03663726555186817,0.03709365635299135,0.04012152405468016,0.03625352248843167,0.04096660307039686,0.00012727690486288612,0.03983467979166847,0.07986938508452206
high_return_heterogeneity,swedish_baseline_progressivity,0,7.0,0.4835869170941751,0.4015166702140764,0.11005882158025179,1431536838.3457808,175879461.7071072,1607416300.0528884,1431536838.3457804,1259622559.6462145,103256962.99496725,68657315.70459856,0.9999999999999997,2970.0,0.297,0.0305,0.32253473061799753,0.16001103839117325,0.6655549088514954,0.10987080422272527,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.2617519017745518,0.2618501883152704,0.2704647589914796,0.2914300029907261,0.3410126000097775,0.42749112782768234,0.0300728028866929,0.030925864162618083,0.03296222246824696,0.03700405222711323,0.03604947842199667,0.035651965717982674,0.03829766075356816,0.04153814991276544,0.038406308214253136,0.04149161555776031,-8.728644788098052e-05,0.04016087682953977,0.08012679803567097
high_return_heterogeneity,swedish_baseline_progressivity,0,8.0,0.4754004331323618,0.39490147033901923,0.10770639501031629,1446447936.6083722,186051553.39013714,1632499489.9985094,1446447936.608372,1279491549.9194856,105611942.00491562,61344444.683970734,0.9999999999999999,3014.0,0.3014,0.027,0.324282355236446,0.16123646456040963,0.6607660874789199,0.11513604637916917,0.2617519017745519,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2619425806625825,0.27011358044432227,0.2922365605360427,0.3451216025114651,0.4292683477519006,0.030293049433630436,0.031195662521393195,0.03272714787383497,0.03583316667585808,0.0349491695751463,0.03599400630092883,0.037808887558889975,0.043327855978817664,0.0397228652262694,0.042456440369350264,0.0003270084398802329,0.040283246422730866,0.08015723589016688
high_return_heterogeneity,swedish_baseline_progressivity,0,9.0,0.46861134047073283,0.3893142557141321,0.10593557924372761,1445487000.010284,199492605.34695354,1644979605.3572373,1445487000.0102837,1272783336.6269035,106745811.14940047,65957852.233979896,0.9999999999999999,3028.0,0.3028,0.0295,0.3280052368212105,0.1623048277528889,0.6602351759831164,0.12298092930593489,0.26175190177455177,0.2617519017745519,0.2617519017745518,0.2617519017745519,0.2617519017745518,0.2618328552282174,0.26976873006088065,0.29160100302037456,0.3462148499839001,0.43004514601679994,0.027802064903047964,0.030030156956355848,0.031171176000409757,0.034546043361565096,0.03523006818668344,0.038817353304355366,0.037902404013655126,0.0427990192484013,0.03897000167623165,0.043401257441028816,-0.00011977242594237817,0.03991114078969386,0.07993602425857434
high_return_heterogeneity,swedish_baseline_progressivity,0,10.0,0.4625125244134105,0.3840967077847793,0.10417227745879577,1456998369.3742952,211434567.04860538,1668432936.4229007,1456998369.3742955,1285727931.040846,108339788.68061532,62930649.652834035,1.0000000000000002,3074.0,0.3074,0.0283,0.3280859031769485,0.16253346810718639,0.6566769156137449,0.1283926078986728,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2620116015789799,0.27060539217759383,0.29355347281075783,0.3489793230945978,0.4302295616597715,0.024838676132624426,0.029004848335593535,0.03181599313301794,0.03619309393449353,0.035550075336979105,0.03705799559920948,0.039736347863943124,0.042374847452399486,0.04005577770402792,0.04387959770548151,-0.00014154455030619394,0.039959196083956865,0.07976899330757864
high_return_heterogeneity,swedish_baseline_progressivity,0,11.0,0.4572493308340473,0.3793036943016921,0.10256740073431408,1458535004.0953295,224961301.97271726,1683496306.068047,1458535004.0953293,1280031731.3616982,109824930.11664712,68678342.6169843,0.9999999999999999,3049.0,0.3049,0.0308,0.33127186672473186,0.16337610789186585,0.653924059217206,0.13600585969315485,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.2617519017745519,0.2620769273385781,0.27080817545506497,0.2938818962155875,0.3491500836994379,0.4305706561646426,0.023926350898709352,0.029375012166149746,0.030372062640274856,0.035249334203109044,0.03678996667211622,0.03748651709071311,0.03896606489593859,0.04399903088479543,0.041596144413357364,0.0449991193161158,-0.0004973873282764,0.040342953306821645,0.08045929449746504
high_return_heterogeneity,swedish_baseline_progressivity,0,12.0,0.45258348370377544,0.3750420226820457,0.10127633671753339,1467397221.3572633,235162565.73536637,1702559787.0926294,1467397221.3572633,1292232997.6020544,108867517.52952012,66296706.22568883,1.0,3026.0,0.3026,0.0299,0.3309559359878915,0.1633535760107605,0.6539469993394271,0.1411156149139822,0.26175190177455177,0.2617519017745518,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.2621176226663289,0.27151338027485067,0.29493885663181457,0.3504628373791854,0.4310899481104883,0.023532073656145635,0.028033065022100078,0.030560649114759836,0.0344203037012808,0.036118296624734994,0.03638014910130528,0.04064459413202627,0.04294131894881785,0.04116615415306951,0.04483709694580198,-0.0003066046318948571,0.03966620091244019,0.07981000378394099
high_return_heterogeneity,swedish_baseline_progressivity,0,13.0,0.44878788803406344,0.3714999216774336,0.10043155882528784,1466546893.146838,253993645.84872362,1720540538.9955616,1466546893.1468377,1293934607.7760613,110205920.51546992,62406364.85530628,0.9999999999999999,3009.0,0.3009,0.0278,0.32946775819107876,0.16311181055093527,0.6552054020450111,0.15048346061024062,0.2617519017745519,0.2617519017745518,0.2617519017745518,0.2617519017745519,0.2617519017745518,0.2622856496106353,0.2715382575827481,0.29408061110089384,0.3483532384861942,0.43121100858248584,0.02273523896380928,0.02751188724043047,0.031027566447656234,0.033542996040725595,0.036161874980582404,0.03695703962136423,0.04093986724423819,0.045322222721012335,0.04075248252599786,0.04602831861023303,-0.0005068008888023917,0.04022175118723485,0.07989211054516068
