return_preset,scenario,year,wealth_gini,top_10_share,top_1_share,labour_tax_revenue,capital_tax_revenue,total_tax_revenue,total_transfers,universal_transfer_spending,means_tested_transfer_spending,unemployment_transfer_spending,transfer_spending_share,means_tested_recipient_count,means_tested_recipient_share,unemployment_rate,pre_tax_labour_income_gini,disposable_income_gini,capital_income_gini,capital_income_share,avg_tax_rate_income_decile_1,avg_tax_rate_income_decile_2,avg_tax_rate_income_decile_3,avg_tax_rate_income_decile_4,avg_tax_rate_income_decile_5,avg_tax_rate_income_decile_6,avg_tax_rate_income_decile_7,avg_tax_rate_income_decile_8,avg_tax_rate_income_decile_9,avg_tax_rate_income_decile_10,avg_return_wealth_decile_1,avg_return_wealth_decile_2,avg_return_wealth_decile_3,avg_return_wealth_decile_4,avg_return_wealth_decile_5,avg_return_wealth_decile_6,avg_return_wealth_decile_7,avg_return_wealth_decile_8,avg_return_wealth_decile_9,avg_return_wealth_decile_10,avg_return_class_low,avg_return_class_medium,avg_return_class_high
high_return_heterogeneity,swedish_low_progressivity,1.0,0.5620503728232256,0.4581670276171373,0.12441120437186237,1292438015.2545533,116678512.1479621,1409116527.4025154,1292438015.2545536,1135623480.7766507,81986069.35131039,74828465.12659256,1.0000000000000002,2794.0,0.2794,0.0319,0.26925309451352564,0.1536470093896687,0.7068788322625132,0.0783850471596541,0.2919159579826299,0.29191595798263,0.2919159579826299,0.29191595798263,0.29191595798263,0.2919159579826299,0.29191595798263,0.29191595798263,0.2938160761877992,0.3294063148204488,0.036605348641435595,0.03569168684544917,0.03620203838420696,0.036213041007710556,0.03608155316052577,0.03543243307501241,0.035967930676632176,0.03840714012929057,0.03619457687086208,0.0364346003036682,0.00044397282789392594,0.0403559805431217,0.08047929089060667
high_return_heterogeneity,swedish_low_progressivity,2.0,0.5443426824317485,0.4464741753018396,0.12074454398422085,1322537529.924854,123914291.45026845,1446451821.375122,1322537529.9248538,1159648487.2488842,91221377.8803318,71667664.79563767,0.9999999999999998,2901.0,0.2901,0.0312,0.28544610848508145,0.1626314181573374,0.7004859272223007,0.08096427757279608,0.2919159579826299,0.29191595798263,0.29191595798263,0.29191595798263,0.29191595798263,0.29191595798263,0.29191595798262987,0.2919159579826299,0.2953988491663655,0.3371658249468929,0.03556101189407708,0.035072312487730406,0.03404182194381969,0.034312112222801304,0.03549159919399314,0.035883621424213356,0.035530769087614884,0.037469011967599615,0.03504474438211035,0.036584656447374284,-0.0009059484358243966,0.03986723614336995,0.07961014501839157
high_return_heterogeneity,swedish_low_progressivity,3.0,0.5287897548590281,0.43578498068949706,0.11738668352714177,1347516335.3531468,132736791.11358827,1480253126.466735,1347516335.3531468,1182467925.6897078,97353479.9427622,67694929.72067666,1.0,2993.0,0.2993,0.0295,0.295086343926819,0.168176660501818,0.6909800290820871,0.08592910043205433,0.2919159579826299,0.2919159579826299,0.29191595798263,0.29191595798262987,0.29191595798262987,0.2919159579826299,0.29191595798263,0.29191595798263,0.2965304560421641,0.34255432324064655,0.03338528057035432,0.03590867095834176,0.03273455996716293,0.03422591456555671,0.03566971844030455,0.0344856087861585,0.037114339714671735,0.03831291067325307,0.0357004869244249,0.03846105652543042,-0.0004233491262479241,0.039863055197773896,0.07939627718264264
high_return_heterogeneity,swedish_low_progressivity,4.0,0.515331691817629,0.42618514276403413,0.11437519204544136,1355788914.771123,142492147.79496333,1498281062.5660863,1355788914.771123,1183798304.3289652,103533973.44724372,68456636.99491403,1.0,3058.0,0.3058,0.0305,0.303249898199623,0.17214697156418324,0.6817574794671486,0.09186010725805183,0.29191595798263,0.2919159579826299,0.2919159579826299,0.2919159579826299,0.2919159579826299,0.2919159579826299,0.29191595798263,0.29191595798263,0.2971014058634791,0.3450919920864263,0.031375058650904834,0.03383260805600686,0.033557707816010286,0.03442637917236233,0.0354261253710108,0.036908878540254916,0.03817852384159198,0.038678420148458084,0.035072426530008784,0.03933801178366688,4.163783352516779e-05,0.03972452376962418,0.07944012128522647
high_return_heterogeneity,swedish_low_progressivity,5.0,0.5035913490052084,0.41747921518537423,0.1117552101487726,1372396529.4370756,155096235.0010179,1527492764.4380932,1372396529.4370751,1198804005.6733654,107549525.25493148,66042998.50877842,0.9999999999999997,3136.0,0.3136,0.0295,0.3101464032774537,0.1761401990771938,0.6746223746987463,0.09812384972535143,0.2919159579826299,0.2919159579826299,0.2919159579826299,0.29191595798263,0.29191595798263,0.29191595798263,0.29191595798262987,0.2919159579826299,0.29882917050162877,0.34798548614774133,0.03216910198460273,0.0319587678313415,0.03397428528980416,0.03420155487345748,0.03549021493071035,0.03676982267291106,0.04006041766396724,0.040319407623044964,0.03525415490418743,0.04055673317297756,0.00011753715518747783,0.04042949823797288,0.07954507098966819
high_return_heterogeneity,swedish_low_progressivity,6.0,0.49345824225155055,0.40945439386781396,0.10941322268878242,1379792313.0039706,164732563.61055002,1544524876.6145208,1379792313.003971,1201120232.723716,108878669.70709535,69793410.57315975,1.0000000000000004,3143.0,0.3143,0.031,0.31566448102849254,0.17871526422341955,0.6685635725593311,0.10384978011831593,0.29191595798263,0.2919159579826299,0.29191595798263,0.29191595798263,0.29191595798263,0.29191595798263,0.29191595798263,0.2919159579826299,0.29963094630067716,0.3495111509100047,0.03133621810943832,0.030570822447442268,0.032788605027465584,0.03307604806500615,0.03640034786294859,0.03631499099558934,0.04120462439910709,0.04070849172905901,0.03796870292287507,0.04030278016975588,0.0002722429923877972,0.039898622433771284,0.08060181794779513
high_return_heterogeneity,swedish_low_progressivity,7.0,0.48444671336938594,0.4021070275193149,0.10700788662697755,1401820002.2654905,174608468.7006352,1576428470.966126,1401820002.2654905,1225752420.7112634,111423848.26594034,64643733.28828719,1.0,3144.0,0.3144,0.0283,0.3210818153082189,0.18211495511008602,0.6633233966280858,0.10793835576384214,0.2919159579826299,0.29191595798263,0.29191595798263,0.29191595798263,0.2919159579826299,0.29191595798263,0.2919159579826299,0.29191643951780644,0.30089949286744383,0.35340912237848804,0.028647379065234485,0.03114171883509809,0.032648093759986827,0.03249613070605139,0.03704131814990821,0.03582103339084068,0.04110302200813423,0.04124088723702961,0.03763678730356328,0.04094741999733084,-0.00013084781739469833,0.040080654815916265,0.07977642991664334
high_return_heterogeneity,swedish_low_progressivity,8.0,0.47678904807861433,0.3957622761628903,0.10523220639802654,1408020273.1565192,188601848.5889337,1596622121.7454531,1408020273.156519,1222538946.066844,114040562.18967357,71440764.9000014,0.9999999999999998,3201.0,0.3201,0.0321,0.3276035070073309,0.1847663805683184,0.66654980844235,0.11568627029056396,0.2919159579826299,0.2919159579826299,0.2919159579826299,0.29191595798263,0.29191595798263,0.29191595798263004,0.2919159579826299,0.29194890033664306,0.30228609170654125,0.35449002239971594,0.02807765834825757,0.030396955709577584,0.032142085804763756,0.032566810015791404,0.03551845035328975,0.03715133743004109,0.041323372534583666,0.042300177021978996,0.03744986451721224,0.04276107531406301,8.344566069063008e-05,0.040105287421513834,0.07987459943458276
high_return_heterogeneity,swedish_low_progressivity,9.0,0.4701102136816422,0.3898792291473186,0.10333385488599378,1404154822.7421389,199232236.03663677,1603387058.778776,1404154822.742139,1209947850.7948108,115369004.046588,78837967.90074022,1.0000000000000002,3163.0,0.3163,0.0347,0.33053453935713906,0.18548212300752032,0.6616927572592672,0.12172190222898815,0.29191595798263,0.29191595798263,0.2919159579826299,0.2919159579826299,0.29191595798263,0.29191595798263,0.2919159579826299,0.291953300978215,0.3017244416491751,0.354750312773594,0.02642810390552548,0.02988526678003673,0.029673379334133693,0.03286327148767583,0.035354464333755733,0.037122768768394654,0.04102569395797539,0.04367598334930007,0.03954957308907408,0.043091763698511525,-0.0003462883458843928,0.03976843892086633,0.08085906575319837
high_return_heterogeneity,swedish_low_progressivity,10.0,0.46427090705424656,0.3845738415031222,0.10184214298224989,1433437261.2391598,213236862.10941467,1646674123.3485746,1433437261.23916,1255520695.3650246,115861742.11072901,62054823.76340632,1.0000000000000002,3182.0,0.3182,0.0276,0.32999496632300085,0.18726871430865089,0.6628102347561684,0.12771098774145787,0.29191595798263,0.29191595798263,0.29191595798263,0.29191595798262987,0.29191595798263,0.2919159579826299,0.29191595798263004,0.2920070382613512,0.30348350430983906,0.3574730605257919,0.024908395402535633,0.028840957054962094,0.029664955167966498,0.03402184879816626,0.03680271453482868,0.036922774789749195,0.04037535447364013,0.04446878504276336,0.03969595599318966,0.04311755296863042,-1.5709428176422827e-05,0.04003355994134744,0.07976841386096743
