return_preset,transfer_policy,tax_scenario,year,wealth_gini,top_10_share,top_1_share,labour_tax_revenue,capital_tax_revenue,total_tax_revenue,total_transfers,universal_transfer_spending,means_tested_transfer_spending,unemployment_transfer_spending,transfer_spending_share,means_tested_recipient_count,means_tested_recipient_share,unemployment_rate,pre_tax_labour_income_gini,disposable_income_gini,capital_income_gini,capital_income_share,avg_tax_rate_income_decile_1,avg_tax_rate_income_decile_2,avg_tax_rate_income_decile_3,avg_tax_rate_income_decile_4,avg_tax_rate_income_decile_5,avg_tax_rate_income_decile_6,avg_tax_rate_income_decile_7,avg_tax_rate_income_decile_8,avg_tax_rate_income_decile_9,avg_tax_rate_income_decile_10,avg_return_wealth_decile_1,avg_return_wealth_decile_2,avg_return_wealth_decile_3,avg_return_wealth_decile_4,avg_return_wealth_decile_5,avg_return_wealth_decile_6,avg_return_wealth_decile_7,avg_return_wealth_decile_8,avg_return_wealth_decile_9,avg_return_wealth_decile_10,avg_return_class_low,avg_return_class_medium,avg_return_class_high
low_return_heterogeneity,no_transfers,flat,1.0,0.571436317802303,0.46402253579812286,0.1261980679241444,1292974162.1010942,118931601.54630643,1411905763.6474006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319,0.26925309451352564,0.26925309451352586,0.5868994960126526,0.08423480136455308,0.3,0.3,0.3,0.3,0.3,0.29999999999999993,0.3,0.30000000000000004,0.3,0.3,0.0395613371603589,0.039407921711362294,0.03967050959605174,0.039633260251927635,0.03943538829013144,0.039483108268753106,0.03951698266915805,0.03998678503232264,0.03963364421771552,0.03958365007591705,0.03511099320697348,0.04008899513578043,0.045119822722651665
low_return_heterogeneity,no_transfers,flat,2.0,0.5617963185245927,0.45727704677465775,0.12399427910618004,1313114506.6382847,123917620.26331246,1437032126.9015973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.28544610848508145,0.28544610848508123,0.5766089882377727,0.08623162832865315,0.3,0.30000000000000004,0.29999999999999993,0.3,0.30000000000000004,0.3,0.3,0.29999999999999993,0.30000000000000004,0.30000000000000004,0.039506537066303554,0.03943257919333372,0.039322734058957975,0.03923335358635383,0.03943087530365034,0.0394479033964923,0.03923085714666837,0.03949936218735059,0.03940000391318278,0.03935624558669963,0.034773512891043905,0.03996680903584249,0.04490632137572272
low_return_heterogeneity,no_transfers,flat,3.0,0.553113803371907,0.45081484995016363,0.12187685697234892,1330560659.2765982,129971914.44439766,1460532573.7209957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.295086343926819,0.29508634392681876,0.5674356254001771,0.08898939796547534,0.3,0.29999999999999993,0.29999999999999993,0.3,0.29999999999999993,0.3,0.3,0.29999999999999993,0.3,0.29999999999999993,0.03932454854453839,0.03968151644907593,0.03915500259644157,0.0391506662537139,0.039654383212962954,0.03915676133313786,0.039335209935634295,0.03950990318359656,0.03957038836992535,0.039566256902387895,0.034894162718438024,0.03996576379944348,0.044849069295660654
low_return_heterogeneity,no_transfers,flat,4.0,0.5454108621527614,0.4447333024293884,0.11988097143999195,1334910878.192476,136297224.45600754,1471208102.6484835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.303249898199623,0.303249898199623,0.5591220497876253,0.09264306267117747,0.3,0.29999999999999993,0.3,0.29999999999999993,0.29999999999999993,0.3,0.3,0.3,0.3,0.3,0.03907414111790494,0.039607949524170606,0.039313601675158,0.03935164754858059,0.03940047957399054,0.039512264564562985,0.03960777940650408,0.039476087253309575,0.039381867829581745,0.03957785843083374,0.0350104094583813,0.03993113094240605,0.04486010161564507
low_return_heterogeneity,no_transfers,flat,5.0,0.5385151896156539,0.4389489583398871,0.11799322810611089,1346169233.3298383,143061405.7226066,1489230639.052445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.3101464032774537,0.3101464032774539,0.5520648434526967,0.09606396885148193,0.29999999999999993,0.3,0.29999999999999993,0.30000000000000004,0.3,0.3,0.29999999999999993,0.29999999999999993,0.3,0.3,0.03948142609015339,0.039431770039213436,0.039363111503092754,0.039718584918043816,0.039274738795516816,0.03945603400961046,0.0398934788314862,0.0396669248431278,0.039227394035393034,0.039781264876203724,0.03502938428879687,0.040107374559493224,0.044886826614865705
low_return_heterogeneity,no_transfers,flat,6.0,0.5324345481782369,0.4334672960802501,0.1162163556031897,1350671905.5573735,149653828.428696,1500325733.9860694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.31566448102849254,0.31566448102849276,0.5450968397627394,0.09974755817264779,0.3,0.3,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.3,0.29999999999999993,0.3,0.29999999999999993,0.29999999999999993,0.039542129153995055,0.039372742302555046,0.03929045805053602,0.03923539187914409,0.039502685427177844,0.03980474767985109,0.03948523318894095,0.039695262952200466,0.03978595156625056,0.039560172587579885,0.03506806074809695,0.03997465560844282,0.04515139213439185
low_return_heterogeneity,no_transfers,flat,7.0,0.5269758593546483,0.4282652597279153,0.11446851108306473,1365626174.3683996,156008835.07985115,1521635009.4482508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.3210818153082189,0.32108181530821933,0.5383229649945642,0.10252710677077571,0.3,0.3,0.29999999999999993,0.3,0.29999999999999993,0.30000000000000004,0.3,0.3,0.3,0.3,0.039158618239929326,0.03992947335456599,0.03901492361034935,0.03921695766759346,0.039838743830436785,0.03940578502158666,0.03961638402215941,0.039495642179482655,0.039577332846995446,0.03953208684019531,0.03496728804565133,0.04002016370397907,0.04494410747916083
low_return_heterogeneity,no_transfers,flat,8.0,0.522021022899708,0.42343639202150507,0.11288815440191906,1368917718.0802135,163594088.73397675,1532511806.8141904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321,0.3276035070073309,0.32760350700733065,0.5345313124233686,0.10674899077877825,0.3,0.3,0.29999999999999993,0.3,0.30000000000000004,0.3,0.3,0.30000000000000004,0.3,0.30000000000000004,0.03954416017683292,0.039286842893840046,0.039576998198399396,0.03908347624922481,0.03940057400594872,0.039768444495061915,0.03966475288120009,0.03950941531449806,0.03951928416996671,0.039672998377417126,0.03502086141517266,0.04002632185537846,0.04496864985864569
low_return_heterogeneity,no_transfers,flat,9.0,0.5174444087037358,0.41881130362820473,0.11132362692918595,1365009693.1096873,170410618.34352535,1535420311.453213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.33053453935713906,0.3305345393571393,0.5287107905581716,0.11098629936856746,0.29999999999999993,0.3,0.3,0.29999999999999993,0.30000000000000004,0.3,0.3,0.3,0.3,0.3,0.03936699670100857,0.03946900276347348,0.03927749796825043,0.03910647285967677,0.03932352310533177,0.039552917455210036,0.03975991532804503,0.03966537523310682,0.03966509443189102,0.03958577133010189,0.0349134279135289,0.03994210973021658,0.04521476643829959
low_return_heterogeneity,no_transfers,flat,10.0,0.513248009740424,0.4144359987927954,0.10988357519920502,1388545723.8151505,178302604.46837318,1566848328.2835236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,0.32999496632300085,0.32999496632300107,0.5249861831756308,0.11379697782471582,0.30000000000000004,0.3,0.30000000000000004,0.29999999999999993,0.3,0.3,0.3,0.29999999999999993,0.30000000000000004,0.29999999999999993,0.03932843486285011,0.039206489664209955,0.03959252888776143,0.039341355338937456,0.039464946562337296,0.03950934164674436,0.0395122407554069,0.03969125943067992,0.039495809646150674,0.03966741676152988,0.0349960726429559,0.04000838998533686,0.044942103465241856
